CONTENT_TITLE,CONTENT_SUB_TITLE,EXTERNAL_ASSET_ID,CONTENT_KIND
"T1, E01: Pilot","The Protector, T1",PRG_0000003241SD,Serie Policiaca
"T1, E01: Piloto","Imborrable, T1",PRG_0000029228HD,Serie Policiaca
"T1, E01: Piloto (1ª Parte)","Crossing Lines, T1",PRG_0000008085SD,Serie Policiaca
"T1, E01: Piloto (1ª Parte)","Crossing Lines, T1",PRG_0000024206SD,Serie Policiaca
"T1, E01: Piloto (1Âª Parte)",Crossing Lines,PRG_0000003000SD,Serie Policiaca
"T1, E01: Todos al suelo","Justified, T1",PRG_0000023734HD,Serie Policiaca
"T1, E01: Ya soy adulto",The Listener,PRG_0000003212SD,Serie Policiaca
"T1, E02",La caza especial,PRG_0000002992SD,Serie Policiaca
"T1, E02",La caza especial,PRG_0000003526SD,Serie Policiaca
"T1, E02",La caza especial,PRG_0000014280SD,Serie Policiaca
"T1, E02",La caza especial,PRG_0000015893SD,Serie Policiaca
"T1, E02","La caza especial, T1",PRG_0000028551SD,Serie Policiaca
"T1, E02",Mob City,PRG_0000002725SD,Serie Policiaca
"T1, E02","NCIS: Nueva Orleans, T1",PRG_0000016998SD,Serie Policiaca
"T1, E02","Operación narco, T1",PRG_0000024158SD,Serie Policiaca
"T1, E02","The Mysteries of Laura, T1",PRG_0000009198SD,Serie Policiaca
"T1, E02","The Mysteries of Laura, T1",PRG_0000010401SD,Serie Policiaca
"T1, E02:  Almibarado","Battle Creek, T1",PRG_0000027196HD,Serie Policiaca
"T1, E02: A algunos hombres hay que matarlos",Killer Women,PRG_0000003408SD,Serie Policiaca
"T1, E02: Almibarado (V.O.S.E)","Battle Creek (VOS), T1",PRG_0000027183HD,Serie Policiaca
"T1, E02: América","Quantico, T1",PRG_0000029813SD,Serie Policiaca
"T1, E02: Héroes","Imborrable, T1",PRG_0000029229HD,Serie Policiaca
"T1, E02: Piloto (2ª Parte)","Crossing Lines, T1",PRG_0000008086SD,Serie Policiaca
"T1, E02: Piloto (2ª Parte)","Crossing Lines, T1",PRG_0000024207SD,Serie Policiaca
"T1, E02: Piloto (2Âª Parte)",Crossing Lines,PRG_0000003001SD,Serie Policiaca
"T1, E02: Rescate emocional",The Listener,PRG_0000003213SD,Serie Policiaca
"T1, E02: Riverbook","Justified, T1",PRG_0000023735HD,Serie Policiaca
"T1, E02: Socorro",The Protector,PRG_0000003242SD,Serie Policiaca
"T1, E02: Socorro","The Protector, T1",PRG_0000003242SD,Serie Policiaca
"T1, E03",Killer Women,PRG_0000003409SD,Serie Policiaca
"T1, E03","Killer Women, T1",PRG_0000003409SD,Serie Policiaca
"T1, E03",La caza especial,PRG_0000003612SD,Serie Policiaca
"T1, E03",La caza especial,PRG_0000014281SD,Serie Policiaca
"T1, E03",La caza especial,PRG_0000015894SD,Serie Policiaca
"T1, E03","La caza especial, T1",PRG_0000028552SD,Serie Policiaca
"T1, E03",Mob City,PRG_0000002726SD,Serie Policiaca
"T1, E03","NCIS: Nueva Orleans, T1",PRG_0000017131SD,Serie Policiaca
"T1, E03","Operación narco, T1",PRG_0000024161SD,Serie Policiaca
"T1, E03","The Mysteries of Laura, T1",PRG_0000009443SD,Serie Policiaca
"T1, E03: Clase",The Protector,PRG_0000003243SD,Serie Policiaca
"T1, E03: Clase","The Protector, T1",PRG_0000003243SD,Serie Policiaca
"T1, E03: Cover","Quantico, T1",PRG_0000030080SD,Serie Policiaca
"T1, E03: El Terminator",Crossing Lines,PRG_0000003003SD,Serie Policiaca
"T1, E03: El Terminator","Crossing Lines, T1",PRG_0000008087SD,Serie Policiaca
"T1, E03: El Terminator","Crossing Lines, T1",PRG_0000009042SD,Serie Policiaca
"T1, E03: El Terminator","Crossing Lines, T1",PRG_0000024208SD,Serie Policiaca
"T1, E03: El informante","Justified, T1",PRG_0000023736HD,Serie Policiaca
"T1, E03: Herederos","Battle Creek, T1",PRG_0000027197HD,Serie Policiaca
"T1, E03: Herederos (V.O.S.E)","Battle Creek (VOS), T1",PRG_0000027184HD,Serie Policiaca
"T1, E03: Una voz en la oscuridad",The Listener,PRG_0000003214SD,Serie Policiaca
"T1, E04",Killer Women,PRG_0000003410SD,Serie Policiaca
"T1, E04","Killer Women, T1",PRG_0000003410SD,Serie Policiaca
"T1, E04",La caza especial,PRG_0000014282SD,Serie Policiaca
"T1, E04",La caza especial,PRG_0000015895SD,Serie Policiaca
"T1, E04","La caza especial, T1",PRG_0000028553SD,Serie Policiaca
"T1, E04",Mob City,PRG_0000002727SD,Serie Policiaca
"T1, E04","The Mysteries of Laura, T1",PRG_0000009687SD,Serie Policiaca
"T1, E04:","Operación narco, T1",PRG_0000024163SD,Serie Policiaca
"T1, E04:  Contra la adversidad","Motive, T1",PRG_0000029042SD,Serie Policiaca
"T1, E04: A ciegas","Quantico, T1",PRG_0000030312SD,Serie Policiaca
"T1, E04: Amor de algÃºn tipo",The Listener,PRG_0000003215SD,Serie Policiaca
"T1, E04: Besuqueo",The Protector,PRG_0000003244SD,Serie Policiaca
"T1, E04: Besuqueo","The Protector, T1",PRG_0000003244SD,Serie Policiaca
"T1, E04: Depredadores de larga distancia",Crossing Lines,PRG_0000003005SD,Serie Policiaca
"T1, E04: Depredadores de larga distancia","Crossing Lines, T1",PRG_0000008088SD,Serie Policiaca
"T1, E04: Depredadores de larga distancia","Crossing Lines, T1",PRG_0000009301SD,Serie Policiaca
"T1, E04: Depredadores de larga distancia","Crossing Lines, T1",PRG_0000024209SD,Serie Policiaca
"T1, E04: El mejor amigo del hombre","Battle Creek, T1",PRG_0000027198HD,Serie Policiaca
"T1, E04: El mejor amigo del hombre (V.O.S.E.)","Battle Creek (VOS), T1",PRG_0000027185HD,Serie Policiaca
"T1, E04: En llamas","Imborrable, T1",PRG_0000029231HD,Serie Policiaca
"T1, E04: Enseñar los dientes","Justified, T1",PRG_0000023737HD,Serie Policiaca
"T1, E05","CSI: Cyber, T1",PRG_0000017216SD,Serie Policiaca
"T1, E05",Killer Women,PRG_0000003411SD,Serie Policiaca
"T1, E05","Killer Women, T1",PRG_0000003411SD,Serie Policiaca
"T1, E05",La caza especial,PRG_0000003756SD,Serie Policiaca
"T1, E05",La caza especial,PRG_0000014283SD,Serie Policiaca
"T1, E05",La caza especial,PRG_0000015896SD,Serie Policiaca
"T1, E05","La caza especial, T1",PRG_0000028554SD,Serie Policiaca
"T1, E05",Mob City,PRG_0000002728SD,Serie Policiaca
"T1, E05:  Viejas llamas","Battle Creek, T1",PRG_0000027199HD,Serie Policiaca
"T1, E05: Con honor","Imborrable, T1",PRG_0000029232HD,Serie Policiaca
"T1, E05: El Señor de la guerra y el trueno","Justified, T1",PRG_0000023738SD,Serie Policiaca
"T1, E05: Enemigo público","Motive, T1",PRG_0000029043SD,Serie Policiaca
"T1, E05: It Happened Last Night","NCIS: Nueva Orleans, T1",PRG_0000017824SD,Serie Policiaca
"T1, E05: Lisa dice",The Listener,PRG_0000003216SD,Serie Policiaca
"T1, E05: Operaciones especiales (1ª parte)","Crossing Lines, T1",PRG_0000008089SD,Serie Policiaca
"T1, E05: Operaciones especiales (1ª parte)","Crossing Lines, T1",PRG_0000009608SD,Serie Policiaca
"T1, E05: Operaciones especiales (1ª parte)","Crossing Lines, T1",PRG_0000024210SD,Serie Policiaca
"T1, E05: Operaciones especiales (1Âª parte)",Crossing Lines,PRG_0000003006SD,Serie Policiaca
"T1, E05: Revisiones",The Protector,PRG_0000003245SD,Serie Policiaca
"T1, E05: Revisiones","The Protector, T1",PRG_0000003245SD,Serie Policiaca
"T1, E05: Viejas llamas (V.O.S.E)","Battle Creek (VOS), T1",PRG_0000027186HD,Serie Policiaca
"T1, E06","Killer Women, T1",PRG_0000004055SD,Serie Policiaca
"T1, E06",La caza especial,PRG_0000003868SD,Serie Policiaca
"T1, E06",La caza especial,PRG_0000014284SD,Serie Policiaca
"T1, E06",La caza especial,PRG_0000015897SD,Serie Policiaca
"T1, E06","La caza especial, T1",PRG_0000028555SD,Serie Policiaca
"T1, E06",Mob City,PRG_0000002729SD,Serie Policiaca
"T1, E06:  El asesino del desayuno","Battle Creek, T1",PRG_0000027200HD,Serie Policiaca
"T1, E06: Amistades","Imborrable, T1",PRG_0000029233HD,Serie Policiaca
"T1, E06: Desvío","Motive, T1",PRG_0000029044SD,Serie Policiaca
"T1, E06: El asesino del desayuno (V.O.S.E)","Battle Creek (VOS), T1",PRG_0000027187HD,Serie Policiaca
"T1, E06: Idea borrosa",The Listener,PRG_0000003217SD,Serie Policiaca
"T1, E06: La colección","Justified, T1",PRG_0000023739HD,Serie Policiaca
"T1, E06: Queja",The Protector,PRG_0000003285SD,Serie Policiaca
"T1, E06: Queja","The Protector, T1",PRG_0000003285SD,Serie Policiaca
"T1, E07","CSI: Cyber, T1",PRG_0000017938SD,Serie Policiaca
"T1, E07","Killer Women, T1",PRG_0000004844SD,Serie Policiaca
"T1, E07 : Ve","Quantico, T1",PRG_0000031268SD,Serie Policiaca
"T1, E07: Alas",The Protector,PRG_0000003286SD,Serie Policiaca
"T1, E07: El niño de mamá","Battle Creek, T1",PRG_0000027201HD,Serie Policiaca
"T1, E07: El niño de mamá (V.O.S.E)","Battle Creek (VOS), T1",PRG_0000027188HD,Serie Policiaca
"T1, E07: Iris",The Listener,PRG_0000003218SD,Serie Policiaca
"T1, E07: Obstáculos","Imborrable, T1",PRG_0000029234HD,Serie Policiaca
"T1, E07: Punto débil","Justified, T1",PRG_0000023740HD,Serie Policiaca
"T1, E07: Sombras del pasado","Motive, T1",PRG_0000029045SD,Serie Policiaca
"T1, E07: Watch Over Me","NCIS: Nueva Orleans, T1",PRG_0000018499SD,Serie Policiaca
"T1, E08","Killer Women, T1",PRG_0000004845SD,Serie Policiaca
"T1, E08: Contratiempo","Justified, T1",PRG_0000023741HD,Serie Policiaca
"T1, E08: De un modo u otro",The Listener,PRG_0000003219SD,Serie Policiaca
"T1, E08: Objetos Perdidos","Imborrable, T1",PRG_0000029235HD,Serie Policiaca
"T1, E08: Over","Quantico, T1",PRG_0000032594SD,Serie Policiaca
"T1, E08: Over","Quantico, T1",PRG_0000032600SD,Serie Policiaca
"T1, E08: Resaca","Motive, T1",PRG_0000030439SD,Serie Policiaca
"T1, E08: Tiros",The Protector,PRG_0000003287SD,Serie Policiaca
"T1, E08: Viejas heridas","Battle Creek, T1",PRG_0000027202HD,Serie Policiaca
"T1, E08: Viejas heridas (V.O.S.E)","Battle Creek (VOS), T1",PRG_0000027189HD,Serie Policiaca
"T1, E09:  Engañados","Motive, T1",PRG_0000030440SD,Serie Policiaca
"T1, E09: Aventuras",The Protector,PRG_0000003288SD,Serie Policiaca
"T1, E09: Culpable","Quantico, T1",PRG_0000033186SD,Serie Policiaca
"T1, E09: Dentro del hombre",The Listener,PRG_0000003220SD,Serie Policiaca
"T1, E09: Jungla de cristales","Legends (Leyendas), T1",PRG_0000025333SD,Serie Policiaca
"T1, E09: Jungla de cristales","Legends (Leyendas), T1",PRG_0000028403SD,Serie Policiaca
"T1, E09: Nuevas cicatrices, viejas heridas (1ª parte)","Crossing Lines, T1",PRG_0000008187SD,Serie Policiaca
"T1, E09: Nuevas cicatrices, viejas heridas (1ª parte)","Crossing Lines, T1",PRG_0000024214SD,Serie Policiaca
"T1, E09: Nuevas cicatrices, viejas heridas (1Âª parte)",Crossing Lines,PRG_0000003010SD,Serie Policiaca
"T1, E09: Pájaro Dorado","Imborrable, T1",PRG_0000029236HD,Serie Policiaca
"T1, E09: Robin Hood","Battle Creek, T1",PRG_0000027203HD,Serie Policiaca
"T1, E09: Robin Hood (V.O.S.E)","Battle Creek (VOS), T1",PRG_0000027190HD,Serie Policiaca
"T1, E09: Sin sombrero","Justified, T1",PRG_0000023742HD,Serie Policiaca
"T1, E10","Copper, T1",PRG_0000008396SD,Serie Policiaca
"T1, E10: Desaparecida",The Listener,PRG_0000003221SD,Serie Policiaca
"T1, E10: El martillo","Justified, T1",PRG_0000023743HD,Serie Policiaca
"T1, E10: Identidad","Legends (Leyendas), T1",PRG_0000025335SD,Serie Policiaca
"T1, E10: Identidad","Legends (Leyendas), T1",PRG_0000028404SD,Serie Policiaca
"T1, E10: Quantico","Quantico, T1",PRG_0000033513SD,Serie Policiaca
"T1, E10: Ratas",The Protector,PRG_0000003289SD,Serie Policiaca
"T1, E10: Síndrome de Estocolmo","Battle Creek, T1",PRG_0000027204HD,Serie Policiaca
"T1, E10: Síndrome de Estocolmo (V.O.S.E)","Battle Creek (VOS), T1",PRG_0000027191HD,Serie Policiaca
"T1, E10: Trayectorias","Imborrable, T1",PRG_0000029237HD,Serie Policiaca
"T1, E10: Un ángel caído","Motive, T1",PRG_0000030441SD,Serie Policiaca
"T1, E11: Adentro","Quantico, T1",PRG_0000033709SD,Serie Policiaca
"T1, E11: Empezando a ver la luz",The Listener,PRG_0000003222SD,Serie Policiaca
"T1, E11: Fuerza bruta","Motive, T1",PRG_0000031383SD,Serie Policiaca
"T1, E11: La entrega","Battle Creek, T1",PRG_0000027205HD,Serie Policiaca
"T1, E11: La entrega (V.O.S.E)","Battle Creek (VOS), T1",PRG_0000027192HD,Serie Policiaca
"T1, E11: Sangre",The Protector,PRG_0000003290SD,Serie Policiaca
"T1, E11: Sin dejar rastro","Imborrable, T1",PRG_0000029238HD,Serie Policiaca
"T1, E11: Veteranos","Justified, T1",PRG_0000023744HD,Serie Policiaca
"T1, E12: Alex","Quantico, T1",PRG_0000036629SD,Serie Policiaca
"T1, E12: Despiadados","Motive, T1",PRG_0000031384SD,Serie Policiaca
"T1, E12: Efecto Mariposa","Imborrable, T1",PRG_0000029239HD,Serie Policiaca
"T1, E12: El guardiÃ¡n de mi hermana",The Listener,PRG_0000003223SD,Serie Policiaca
"T1, E12: Fantasmas",The Protector,PRG_0000003291SD,Serie Policiaca
"T1, E12: Padres e hijos","Justified, T1",PRG_0000023745HD,Serie Policiaca
"T1, E12: Vuelta al instituto (V.O.S.E)","Battle Creek (VOS), T1",PRG_0000027193HD,Serie Policiaca
"T1, E13","Blindspot, T1",PRG_0000036326SD,Serie Policiaca
"T1, E13",The Listener,PRG_0000003224SD,Serie Policiaca
"T1, E13: Family Secrets","CSI: Cyber, T1",PRG_0000019939SD,Serie Policiaca
"T1, E13: Fraternidad","Imborrable, T1",PRG_0000029240HD,Serie Policiaca
"T1, E13: Salió impune","Motive, T1",PRG_0000031385SD,Serie Policiaca
"T1, E13: Segura",The Protector,PRG_0000003370SD,Serie Policiaca
"T1, E13: Simpatía por el diablo (V.O.S.E)","Battle Creek (VOS), T1",PRG_0000027194HD,Serie Policiaca
"T1, E13: Villabala","Justified, T1",PRG_0000023746HD,Serie Policiaca
"T1, E14: El compañero de Carrie","Imborrable, T1",PRG_0000029241HD,Serie Policiaca
"T1, E15: El próximo mar","Imborrable, T1",PRG_0000029242HD,Serie Policiaca
"T1, E16: Rompecorazones","Imborrable, T1",PRG_0000029243HD,Serie Policiaca
"T1, E17: Callejones sin salida","Imborrable, T1",PRG_0000029244HD,Serie Policiaca
"T1, E18: El regreso","Imborrable, T1",PRG_0000029245HD,Serie Policiaca
"T1, E19",Major Crimes,PRG_0000002998SD,Serie Policiaca
"T1, E19: Alianzas","Imborrable, T1",PRG_0000029246HD,Serie Policiaca
"T1, E20: Tú estás aquí","Imborrable, T1",PRG_0000029247HD,Serie Policiaca
"T1, E21: Final del juego","Imborrable, T1",PRG_0000029248HD,Serie Policiaca
"T1, E22: El hombre de los bosques","Imborrable, T1",PRG_0000029249HD,Serie Policiaca
"T10, E10: Amelia Porter","Mentes Criminales, T10",PRG_0000030918SD,Serie Policiaca
"T10, E11: La gente para siempre","Mentes Criminales, T10",PRG_0000030919SD,Serie Policiaca
"T10, E12: The Teacher in the Books","Bones, T10",PRG_0000018237SD,Serie Policiaca
"T10, E15: Grito","Mentes Criminales, T10",PRG_0000031990SD,Serie Policiaca
"T10, E15: Scream","Mentes Criminales, T10",PRG_0000015149SD,Serie Policiaca
"T10, E16: Bloqueo","Mentes Criminales, T10",PRG_0000016203SD,Serie Policiaca
"T10, E16: Encerrados","Mentes Criminales, T10",PRG_0000031991SD,Serie Policiaca
"T10, E17: Juegos de respiración","Mentes Criminales, T10",PRG_0000016367SD,Serie Policiaca
"T10, E17: Juegos de respiración","Mentes Criminales, T10",PRG_0000033699SD,Serie Policiaca
"T11, E01:","Bones, T11",PRG_0000025311SD,Serie Policiaca
"T11, E01: El trabajo","Mentes criminales, T11",PRG_0000030079SD,Serie Policiaca
"T11, E02: El testigo","Mentes criminales, T11",PRG_0000030311SD,Serie Policiaca
"T11, E03: Hasta que la muerte nos separe","Mentes criminales, T11",PRG_0000031099SD,Serie Policiaca
"T11, E04: Forajido","Mentes criminales, T11",PRG_0000031138SD,Serie Policiaca
"T11, E05: Vigilancia nocturna","Mentes criminales, T11",PRG_0000031267SD,Serie Policiaca
"T11, E06: Villa Paria","Mentes criminales, T11",PRG_0000032560SD,Serie Policiaca
"T11, E07: Abundancia de objetivos","Mentes criminales, T11",PRG_0000033166SD,Serie Policiaca
"T11, E08: Despiertos","Mentes criminales, T11",PRG_0000033449SD,Serie Policiaca
"T11, E09: Asuntos internos","Mentes criminales, T11",PRG_0000033703SD,Serie Policiaca
"T11, E10: Futuro Perfecto","Mentes criminales, T11",PRG_0000033791SD,Serie Policiaca
"T11, E11","Mentes criminales, T11",PRG_0000033947SD,Serie Policiaca
"T11, E13","Mentes criminales, T11",PRG_0000035288SD,Serie Policiaca
"T11, E14","Mentes criminales, T11",PRG_0000035432SD,Serie Policiaca
"T11, E16: Derek","Mentes criminales, T11",PRG_0000036432SD,Serie Policiaca
"T11, E17","Mentes criminales, T11",PRG_0000036627SD,Serie Policiaca
"T12, E02: Matar al mensajero","Navy: Investigación Criminal, T12",PRG_0000031097SD,Serie Policiaca
"T12, E03: Así son las cosas","Navy: Investigación Criminal, T12",PRG_0000031135SD,Serie Policiaca
"T12, E04: Llave de estrangulación","Navy: Investigación Criminal, T12",PRG_0000031256SD,Serie Policiaca
"T12, E05: El San Dominick","Navy: Investigación Criminal, T12",PRG_0000031602SD,Serie Policiaca
"T12, E06: Se sugiere orientación parental","Navy: Investigación Criminal, T12",PRG_0000031888SD,Serie Policiaca
"T12, E07: Los buscadores","Navy: Investigación Criminal, T12",PRG_0000032549SD,Serie Policiaca
"T12, E08: Semper Fortis","Navy: Investigación Criminal, T12",PRG_0000032595SD,Serie Policiaca
"T12, E09: En tierra","Navy: Investigación Criminal, T12",PRG_0000032711SD,Serie Policiaca
"T12, E10: Reglas de la casa","Navy: Investigación Criminal, T12",PRG_0000033167SD,Serie Policiaca
"T12, E12: Reclutado","Navy: Investigación Criminal, T12",PRG_0000033708SD,Serie Policiaca
"T12, E14: Un hombre entra en un bar...","Navy: Investigación Criminal, T12",PRG_0000033948SD,Serie Policiaca
"T12, E15: Claustrofobia","Navy: Investigación Criminal, T12",PRG_0000034680SD,Serie Policiaca
"T12, E16: Reencuentro con el pasado","Navy: Investigación Criminal, T12",PRG_0000035259SD,Serie Policiaca
"T12, E17: La hábil tramposa","Navy: Investigación Criminal, T12",PRG_0000035532SD,Serie Policiaca
"T12, E18: Información  actualizada","Navy: Investigación Criminal, T12",PRG_0000035441SD,Serie Policiaca
"T12, E19: Paciencia","Navy: Investigación Criminal, T12",PRG_0000036164SD,Serie Policiaca
"T12, E20: Ninguna buena acción","Navy: Investigación Criminal, T12",PRG_0000036433SD,Serie Policiaca
"T13, E02: Faltas personales","Ley y Orden: Unidad de Víctimas Especiales, T13",PRG_0000005236SD,Serie Policiaca
"T13, E10: Clase business peligrosa","C.S.I., T13",PRG_0000004505SD,Serie Policiaca
"T13, E11: Muerte en directo","C.S.I., T13",PRG_0000004633SD,Serie Policiaca
"T13, E12: Doble falta","C.S.I., T13",PRG_0000004634SD,Serie Policiaca
"T14, E17: Policía infiltrado","Ley y Orden: Unidad de Víctimas Especiales, T14",PRG_0000017885SD,Serie Policiaca
"T14, E21","C.S.I., T14",PRG_0000014215SD,Serie Policiaca
"T15, E04: Asuntos internos","Ley y Orden: Unidad de Víctimas Especiales, T15",PRG_0000024977SD,Serie Policiaca
"T15, E06: Sorpresa de Octubre","Ley y Orden: Unidad de Víctimas Especiales, T15",PRG_0000024979SD,Serie Policiaca
"T15, E09: Hagamos un trato","C.S.I., T15",PRG_0000025833SD,Serie Policiaca
"T15, E10: Rieles muertos","C.S.I., T15",PRG_0000028232SD,Serie Policiaca
"T15, E11","Mentes criminales, T11",PRG_0000035517SD,Serie Policiaca
"T15, E11: Los ciento ochenta grados de Amaro","Ley y Orden: Unidad de Víctimas Especiales, T15",PRG_0000029096SD,Serie Policiaca
"T15, E11: Ángulo de ataque","C.S.I., T15",PRG_0000028233SD,Serie Policiaca
"T15, E12: Colapso en Jersey","Ley y Orden: Unidad de Víctimas Especiales, T15",PRG_0000030399SD,Serie Policiaca
"T15, E14: Niños del infortunio","Ley y Orden: Unidad de Víctimas Especiales, T15",PRG_0000030401SD,Serie Policiaca
"T15, E15: De héroe a  nada","C.S.I., T15",PRG_0000029807SD,Serie Policiaca
"T15, E16: El último viaje","C.S.I., T15",PRG_0000029808SD,Serie Policiaca
"T15, E16: Soldado del fútbol americano","Ley y Orden: Unidad de Víctimas Especiales, T15",PRG_0000032532SD,Serie Policiaca
"T15, E17: La falacia del jugador","Ley y Orden: Unidad de Víctimas Especiales, T15",PRG_0000032533SD,Serie Policiaca
"T15, E17: Obsesionado","C.S.I., T15",PRG_0000029814SD,Serie Policiaca
"T15, E18: Historias criminales","Ley y Orden: Unidad de Víctimas Especiales, T15",PRG_0000033582SD,Serie Policiaca
"T15, E18: La jugada final","C.S.I., T15",PRG_0000029815SD,Serie Policiaca
"T15, E19: Niña descargada","Ley y Orden: Unidad de Víctimas Especiales, T15",PRG_0000033583SD,Serie Policiaca
"T15, E20: La obsesion de la bestia","Ley y Orden: Unidad de Víctimas Especiales, T15",PRG_0000033584SD,Serie Policiaca
"T15, E21: Depresión post mortem","Ley y Orden: Unidad de Víctimas Especiales, T15",PRG_0000033585SD,Serie Policiaca
